Code;Status
SICOREHWLC01177;Y8
SICOREHWLC01178;Y8
SICOREHWLC01179;Y8
SICOREHWLC01181;Y8
SICOREHWLC01182;Y8
SICOREHWLC01183;Y8
SICOREHWLC01184;Y8
SICOREHWLC01185;Y8
SICOREHWLC01186;Y8
SICOREHWLC01187;Y8
SICOREHWLC01188;Y8
SICOREHWLC01189;Y8
SICOREHWLC01190;Y8
SICOREHWLC01191;Y8
SICOREHWLC01192;Y8
SICOREHWLC01193;Y8
SICOREHWLC01194;Y8
SICOREHWLC01196;Y8
SICOREHWLC01197;Y8
SICOREHWLC01198;Y8
SICOREHWLC01199;Y8
SICOREHWLC01200;Y8
SICOREHWLC01201;Y8
SICOREHWLC01202;Y8
SICOREHWLC01203;Y8
SICOREHWLC01204;Y8
CM65A-13-2B;Y7
ALU:3BK16860ASAA;Y8
ALU:3BK16860BBAA;Y8
ALU:3BK16860BCAA;Y8
ALU:3BK25341AA;Y8
ALU:3BK25526AA;Y8
ALU:3BK26879AA;Y8
ALU:3BK27028AA;Y8
ALU:3BK27200ABAA;Y8
ALU:3CC52172AAXX;Y8
ALU:3CC52199AA;Y8
ALU:3CC52199AB;Y8
IPCREA1000-2048-R;Y6
JNP:REMX2K18-32GWR;Y6
JNP:REMX2K18-32GWS;Y6
IPCRE1800X28GR;Y6
CORX:A4B0000008846;Y6
CMSSSW009014980;Y6
CMSSSW0009014984;Y6
CMSSSW0009014991;Y6
SR009056.T;Y4
EA-B15BKT1;Y5
EA-B15BKT2;Y5
BSC00857;Y3
EA-B12BKT3;Y5
S30813-Q277-A598;Y6
S30813-Q277-A616;Y6
S30813-Q277-B201;Y6
S30813-Q277-B202;Y6
S30813-Q277-B205;Y6
S30813-Q277-B207;Y6
S30813-Q277-B208;Y6
S30813-Q277-B209;Y6
S30813-Q277-B210;Y6
S30813-Q277-B212;Y6
S30813-Q277-B213;Y6
S30813-Q277-B214;Y6
S30813-Q277-B248;Y6
S30813-Q277-B216;Y6
S30813-Q277-B217;Y6
S30813-Q277-B218;Y6
S30813-Q277-B221;Y6
S30813-Q277-B222;Y6
S30813-Q277-B232;Y6
S30813-Q277-B233;Y6
S30813-Q277-B234;Y6
S30813-Q277-B235;Y6
S30813-Q277-B239;Y6
S30813-Q277-B240;Y6
S30813-Q277-B243;Y6
S30813-Q277-B245;Y6
S30813-Q277-B247;Y6
S30813-Q277-B249;Y6
S30813-Q277-B250;Y6
S30813-Q277-B251;Y6
S30813-Q277-B253;Y6
S30813-Q277-B256;Y6
MSGLIC35613;Y4
P561610;Y3
P561615;Y3
ALC:3HZ07546AA;Y8
ALC:3HZ07549AA;Y8
ALC:3HZ07550AA;Y8
ALC:3HZ07552AA;Y8
ALC:3HZ07555AA;Y8
ALC:3HZ07556AA;Y8
ALC:3HZ07557AA;Y8
ALC:3HZ07558AA;Y8
ALC:3HZ07560AA;Y8
ALC:3HZ07561AA;Y8
ALC:3HZ07563AA;Y8
ALC:3HZ07565AA;Y8
ALC:3HZ07566AA;Y8
ALC:3HZ07567AA;Y8
ALC:3HZ07568AA;Y8
ALU:3CM03098GB;Y8
TSIB:40301:1507102;Y8
TSIB:ADPS1:160510;Y8
TSIB:AIS-TH-1;Y8
TSIB:AIS-TH-2;Y8
TSIB:ALTN-MX-SW-1;Y8
TSIB:APJ-PH-SW-1;Y8
TSIB:BSNL-IN-SW-7;Y8
TSIB:BSNLLTU0001;Y8
TSIB:BSNLLTU0002;Y8
TSIB:BSNLLTU0003;Y8
CIO:A900-IMA8S1Z;Y6
CIO:A900-IMA8T1Z;Y6
CIO:A901Z-RCKMNT-E;Y6
CIO:A903-CAB-BKT;Y6
CIO:A920-RCKMT-19;Y6
CIO:ASR-9900-SFC-F;Y6
CIO:CAB-AC-C6K-TW;Y6
CIO:N6K-C6001-FANF;Y6
CIO:NM-2CE1T1-PRRF;Y6
CIO:SPA-8XCHT1/ERF;Y6
CIO:XR-12000/10;Y6
IPCMEM-XCEF720256N;Y6
COR0S42025-P142-R2;Y6
ALU:3FE69018AA;Y8
ALU:3FE69018AB;Y8
ALU:3FE69019AA;Y8
ALU:3FE69019AB;Y8
C110539;Y6
C08938;Y4
TSICORESRV00100;Y8
TSICORESRV00101;Y8
ALU:3HE07305AA;Y6
ALU:3HE09436BA;Y6
ALU:3HE09645BA;Y6
ALU:3HE09648AA;Y6
OSHWP0736;Y8
OSHWP0737;Y8
OSHWP0752;Y8
ALU:3HE08175AA;Y6
EA-WAE1FM;Y6
EA-WA0FANC0;Y6
S30813-Q277-A502;Y6
EA-B12BKT1;Y4
TPAN:IZZY-PA5250TP;Y8
TPAN:VM-500-100;Y8
TPAN:VON-XE-SW-01;Y8
IP000040;Y8
IP000041;Y8
IP000043;Y8
IP000048;Y8
IP000051;Y8
ALU:1AK11290ABAA;Y8
ALU:3FE71763AB;Y8
TSG:CN-HW-01;Y8
1AF01053AAAB;Y8
OEMEMCHW421;Y8
OEMEMCHW422;Y8
OEMEMCHW423;Y8
ALU:3FE72298AA;Y8
ALU:3FE72298AB;Y8
ALU:3FE72300AA;Y8
ALU:3FE72300AB;Y8
735-221/06_156;Y6
735-221/06_157;Y6
735-221/06_158;Y6
SIAEUD3GFA11R;Y8
SIAEUD4BNL11R;Y8
SIAEUD4CLL11R;Y8
SIAEUD5CLC11R;Y8
SIAEUD5ELC11R;Y8
SIAEUD5FFC11R;Y8
SIAEUD5GFC11R;Y8
SIAEUDKCLB11R;Y8
SIAEUDKELB11R;Y8
SIAEUDKFFB11R;Y8
SIAEUDKGFB11R;Y8
SIAEUDQELD11R;Y8
SIAEUDRELF11R;Y8
SIAEUDRGFF11R;Y8
SIAEUDTELH11R;Y8
SIAEUDUELH11R;Y8
SIAEUDUFFH11R;Y8
SIAEUDVELG11R;Y8
SIAEUDXBNJ11R;Y8
SIAEUDXCLJ11R;Y8
C112505;Y6
C112527;Y6
C112545;Y6
C112559;Y6
C112684;Y6
C112685;Y6
C112691;Y6
C112694;Y6
C112714;Y6
C112838;Y6
C113094;Y6
CA:YY00010797;Y6
CA:YY00010798;Y6
CA:YY00010805;Y6
CIO:PWR-C49300DCRF;Y6
CIO:A9K-DC-PEM-V2;Y6
CIO:C3KX-4PT-KIT=;Y6
CIO:C4KX-NM-8SFP;Y6
CIO:RSP720-3C-GERF;Y6
CIO:WS-X6148-GT-RF;Y6
CIO:WS-X6148-R4-RF;Y6
JNP:ACX2200-DC;Y6
JNP:ACX-2200-AC;Y6
CIO:7600-SIP-200RF;Y6
CIO:7600-SIP-400RF;Y6
CIO:ASA5515-FPWRK9;Y6
IPCMIC3D4OC31OC48;Y6
IPCMIC3D4XGEXFP;Y6
IPCMIC3D-40GE-TX;Y6
IPCMIC8OC3OC12;Y6
IPCMIC-3D-4XGEXFP;Y6
IPCMIC-3D-20GESFP;Y6
IPCMIC-3D-40GE-TX;Y6
ALU:3AL82073BC;Y8
ALU:3AL82073BD;Y8
C19748;Y8
ALU:3AL82073BE;Y8
ALU:3AL82073BF;Y8
ALU:3AL82073BG;Y8
ALU:3AL82073BH;Y8
00076042;Y8
IPCASR-9006-DC-V2;Y6
IPCASR-9922-DC;Y6
AT10002-R;Y6
AT10005-0D;Y6
AT10005-ID-R;Y6
AT10006-0D;Y6
AT10007-ID-R;Y6
AT10009-R;Y6
ALU:3HZ10347AAAA;Y8
ALU:3HZ10348AAAA;Y8
C70787;Y8
S30813-Q277-B328;Y6
S30813-Q277-B352;Y6
S30813-Q277-B353;Y6
S30813-Q277-B354;Y6
S30813-Q278-A12;Y6
S30813-Q278-A70;Y6
S30813-Q278-A218;Y6
S30813-Q278-A240;Y6
S30813-Q278-A273;Y6
S30813-Q278-A278;Y6
S30813-Q278-A289;Y6
S30813-Q278-A518;Y6
S30813-Q278-A550;Y6
S30813-Q278-A568;Y6
S30813-Q278-A596;Y6
S30813-Q278-A598;Y6
S30813-Q278-A652;Y6
S30813-Q278-A654;Y6
S30813-Q278-B204;Y6
S30813-Q278-B209;Y6
S30813-Q278-B210;Y6
S30813-Q278-B212;Y6
S30813-Q278-B218;Y6
S30813-Q278-B240;Y6
S30813-Q278-B245;Y6
S30813-Q278-B251;Y6
S30813-Q278-B256;Y6
S30813-Q278-B352;Y6
S30813-Q280-X100;Y6
S30813-Q292-X1;Y6
S30813-Q298-X1;Y6
S30813-Q299-X;Y6
S30813-Q315-X801;Y6
S30813-Q317-X1;Y6
S30813-Q322-X1;Y6
S30813-Q323-X1;Y6
S30813-Q364-X1;Y6
S30813-Q366-X101;Y6
S30813-Q366-X102;Y6
S30813-Q372-A401;Y6
00079318;Y8
RLC100002.TTL;Y8
S30813-Q278-A4;Y6
S30813-Q278-A10;Y6
S30813-Q278-A11;Y6
S30813-Q278-A20;Y6
S30813-Q278-A39;Y6
S30813-Q278-A40;Y6
S30813-Q278-A48;Y6
RNC3145;Y8
ALU:3HZ12704AAAA;Y8
FZC3152;Y8
ALU:1AB215120042;Y8
ALU:1AB215120043;Y8
3BW00623BLAA;Y8
JNP:MTP-4LC-S5M;Y6
CMSSSW000006033;Y6
CMSSSW000006051;Y8
TW:YY00010739;Y8
ALU:3HZ15252AAAA;Y8
ALU:3HZ15253AAAA;Y8
ALU:3HZ15254AAAA;Y8
ALU:3HZ15255AAAA;Y8
ALU:3HZ15256AAAA;Y8
ALU:3HZ15257AAAA;Y8
BSC3172;Y8
BSC3308;Y8
BSC3394;Y8
1AD028530001;Y8
ALU:3HE08428AA;Y6
ALU:3HE08424AA;Y6
P457177;Y4
RLC18ACM;Y8
TNSWGLHW00321;Y8
TNSWGLHW00322;Y8
TNSWGLHW00323;Y8
TNSWGLHW00324;Y8
TNSWGLHW00325;Y8
TNSWGLHW00326;Y8
ALU:3JR63080AB;Y8
ALU:3JR63080AF;Y8
ALU:3JR63080AG;Y8
ALU:3JR63080AK;Y8
00053637;Y8
00055170;Y8
00055171;Y8
00060890;Y8
JNP:EX4550-FAN-AFI;Y6
JNP:EX4550-FAN-AFO;Y6
P554580;Y3
P554606;Y3
083930A;Y4
SGLN8285;Y8
SGLN8400;Y8
085591A;Y4
P554120;Y8
S30813-Q277-A98;Y6
S30813-Q277-A99;Y6
S30813-Q277-A103;Y6
S30813-Q277-A106;Y6
S30813-Q277-A107;Y6
S30813-Q277-A108;Y6
S30813-Q277-A109;Y6
S30813-Q277-A110;Y6
S30813-Q277-A112;Y6
S30813-Q277-A113;Y6
S30813-Q277-A114;Y6
PCSTSPLIC0002;Y6
475184A;Y3
471552A;Y8
RAN1649;Y4
RAN1702C.TTL;Y4
RAN1702TEST;Y4
RAN1702TESTP;Y4
RAN1707TEST;Y4
RAN1707TESTP;Y4
RAN1708C.TTL;Y4
RAN1708TBP;Y4
RAN1708TESTP;Y4
AT22032-00-AA-S;Y6
00078019;Y8
NSOEMEMCPSI0001;Y1
OEMDELLHW0634;Y7
TNSWGLHW00131;Y8
TNSWGLHW00132;Y8
JNP:1-16-SRX5400X1;Y6
TNSWGLHW00141;Y8
TNSWGLHW00142;Y8
TNSWGLHW00143;Y8
TNSWGLHW00144;Y8
3FE65440AY;Y8
469446A;Y6
ALU:3BW39801FPAA;Y8
ALU:3BW39801GYAA;Y8
ALU:3BW39801GZAA;Y8
ALU:3BW39801HAAA;Y8
ALU:3BW39801HBAA;Y8
SVCCORSBREAP;Y8
SVCCORSBRMIM;Y8
SVCCORSBRSIM;Y8
SVCCORSBRSPE;Y8
SVCLTDSBREAP;Y8
SVCLTDSBRMIM;Y8
SVCLTDSBRSIM;Y8
TPSVIPTHW00208;Y8
TPSVIPTHW00209;Y8
TPSVIPTHW00210;Y8
TPSVIPTHW00211;Y8
TPSVIPTHW00212;Y8
TPSVIPTHW00213;Y8
TPSVIPTHW00214;Y8
TPSVIPTHW00215;Y8
TPSVIPTHW00216;Y8
TPSVIPTHW00217;Y8
TPSVIPTHW00225;Y8
TPSVIPTHW00240;Y8
TPSVIPTHW00241;Y8
TPSVIPTHW00242;Y8
TPSVIPTHW00243;Y8
TPSVIPTHW00245;Y8
TPSVIPTHW00246;Y8
TPSVIPTHW00247;Y8
TPSVIPTHW00248;Y8
TPSVIPTHW00249;Y8
TPSVIPTHW00250;Y8
TPSVIPTHW00251;Y8
TPSVIPTHW00252;Y8
TPSVIPTHW00253;Y8
TPSVIPTHW00254;Y8
TPSVIPTHW00255;Y8
TPSVIPTHW00256;Y8
TPSVIPTHW00257;Y8
TPSVIPTHW00258;Y8
TPSVIPTHW00259;Y8
TPSVIPTHW00260;Y8
TPSVIPTHW00261;Y8
TPSVIPTHW00262;Y8
TPSVIPTHW00263;Y8
TPSVIPTHW00264;Y8
JNP:EX-CBL-GRD;Y6
IPCA903-RCKMNTETSI;Y6
849148770;Y8
SGQNCCAP4UPQOS54QOS;Y8
JNP:EX4500-PWR1-DC;Y6
JNP:EX4500PWR1ACBF;Y6
JNP:EX4500PWR1ACFB;Y6
TSICEPHW00010;Y8
TSICEPHW00011;Y8
TSICEPHW00012;Y8
TSICEPHW00013;Y8
TSICEPHW00014;Y8
TSICEPHW00015;Y8
TSICEPHW00016;Y8
TSICEPHW00017;Y8
TSICEPHW00084;Y8
TSICEPHW00085;Y8
TSICEPHW00086;Y8
TSICEPHW00087;Y8
TSICEPHW00088;Y8
TSICEPHW00089;Y8
TSICEPHW00090;Y8
TSICEPHW00091;Y8
ALU:3FE73080AA;Y8
ALU:3FE73080AB;Y8
ALU:3HZ08760AAAA;Y8
ALU:3HZ08761AAAA;Y8
ALU:3HZ08762AAAA;Y8
ALU:3HZ08763AAAA;Y8
ALU:3HZ15378AAAA;Y8
ALU:3HZ15385AAAA;Y8
ALU:3HZ15386AAAA;Y8
ALU:3HZ15387AAAA;Y8
ALU:3BW39801GMAA;Y8
RLC100159;Y7
RLC100159.T;Y7
SVDN9684B;Y8
SVDN9685A;Y8
SVDN9724A;Y8
SVDN9725B;Y8
SVDN9730;Y8
SVDN9732;Y8
SVDN9736;Y8
SVDN9738;Y8
COR2023-L5003-A300;Y6
STWF4000;Y8
3GN06S0114;Y6
AT20030-00-AA;Y6
JNP:ERX-JE-SFW;Y6
JNP:EX4300-32F-AFL;Y6
JNP:EX4300-32F-EFL;Y6
TSON:D-600:1405121;Y8
TSON:D-610:1405121;Y8
TSOR:SRVX4:1404281;Y8
TSOR:SRVX4:1404282;Y8
TSOR:SRVX4:1410101;Y8
TSOR:SRVX4:1501231;Y8
TSOR:SRVX4:1502051;Y8
TSSX:AGGSWI:160921;Y8
TSSX:APT-TW-03;Y8
TSWC:400AC:160229;Y8
TSWC:CBLJX:160229;Y8
TSWC:SFP1G:160229;Y8
TSWC:SFP10:160229;Y8
TSYS:APT-TW-HW-1;Y8
TSIB:VOD-IN-SW-26;Y8
NES20IOSSWE;Y4
NES20SWE;Y4
TSIN:RAKU-JP-SW-02;Y8
TNSWGLHW00162;Y8
TNSWGLHW00163;Y8
TNSWGLHW00164;Y8
TNSWGLHW00165;Y8
JUI:SFP-OC12-SR;Y6
JUI:SIB-4-TX-S;Y6
JUI:SIB-I-T640-B-S;Y6
JUI:SIB-I-T640-S;Y6
JUI:SIB-I-T1600-S;Y6
JUI:SIB-M-S;Y6
JUI:SIB-TX-T640-S;Y6
JUI:SRP_I/O;Y6
JUI:SRX5K-SCB;Y6
OEMHPPSI0060;Y8
JUI:SRX5K-SPC-2-10-40;Y6
CMSSINV060061104;Y8
CMSSINV060061144;Y6
CMSSINV060061163;Y6
CMSSSW009014726;Y6
CMSSSW009014786;Y6
CMSSSW0009014800;Y6
CMSSSW0009014952;Y6
RLT000424.T;Y3
TSIB:4030S:1412153;Y8
TSIB:4030S:1412162;Y8
TSIB:4030S:1412221;Y8
TSIB:4030S:1412223;Y8
TSIB:4030S:1503101;Y8
P525830;Y3
T58063.33;Y8
T58063.35;Y8
T58063.36;Y8
T58063.37;Y8
T58064.01;Y8
T58064.02;Y8
T58064.03;Y8
T58064.04;Y8
T58064.05;Y8
T58064.06;Y8
T58064.07;Y8
MSGLIC60000;Y8
T58064.08;Y8
T58064.11;Y8
T58064.12;Y8
T58064.13;Y8
T58064.14;Y8
T58064.15;Y8
T58064.16;Y8
T58064.17;Y8
T58064.18;Y8
T58065.03;Y8
T58065.05;Y8
T58065.07;Y8
T58065.11;Y8
T58065.12;Y8
T58065.15;Y8
T58065.16;Y8
T58065.21;Y8
T58065.22;Y8
T58065.23;Y8
T58065.25;Y8
T58065.26;Y8
T58065.27;Y8
T58066.01;Y8
T58066.02;Y8
T58066.03;Y8
T58066.05;Y8
T58066.06;Y8
T58066.07;Y8
T58067.01;Y8
T58067.02;Y8
T58067.03;Y8
T58067.05;Y8
T58067.06;Y8
T58067.07;Y8
JNP:JSNETDIR10;Y8
JNP:JSPLATFORM;Y8
JNP:JSPLTSING;Y8
JNP:JSSECDIR5;Y8
JNP:JSSECDIR10;Y8
JNP:JSSECDIR100;Y8
MSGLIC31638;Y6
468291A;Y6
468378A;Y6
TNSWGLHW00261;Y8
TNSWGLHW00262;Y8
TNSWGLHW00264;Y8
TNSWGLHW00265;Y8
TNSWGLHW00266;Y8
TNSWGLHW00267;Y8
TNSWGLHW00303;Y8
T67100.70;Y8
T67105.17;Y8
T80000.01;Y8
T80501.02;Y8
T80502.02;Y8
T80503.02;Y8
T81000.01;Y8
475574A;Y0
HLR01H1378;Y8
HLR01H1379;Y8
HLR01H1380;Y8
HLR01H1381;Y8
3JR30058AB;Y8
3JR30058AC;Y8
HLR01H1382;Y8
HLR01H1383;Y8
HLR01H1384;Y8
HLR01H1385;Y8
HLR01H1420;Y8
HLR01H1421;Y8
HLRAB3000;Y8
HLRAB3101;Y8
HLRAB3201;Y8
HLRAB3301;Y8
HLRAB3400;Y8
HLRAB3500;Y8
HLRAB5010;Y8
HLRBRAZ01;Y8
HLRBRAZ04;Y8
HLRBRAZ05;Y8
ALU:3HE08996BA;Y6
RLFZ0408TEST;Y4
5000900;Y8
TNSWGLHW00276;Y8
TNSWGLHW00277;Y8
TNSWGLHW00278;Y8
TNSWGLHW00279;Y8
TNSWGLHW00280;Y8
TNSWGLHW00281;Y8
TNSWGLHW00282;Y8
TNSWGLHW00199;Y8
TNSWGLHW00200;Y8
TNSWGLHW00201;Y8
TNSWGLHW00202;Y8
00057342;Y8
TNSWGLHW00203;Y8
TNSWGLHW00204;Y8
CMSSINV060060820;Y6
BRAMMSC003;Y8
NBGBRAZ1;Y8
NBGBRAZ2;Y8
TSISDMHW00255;Y8
TSISDMHW00266;Y8
TSISDMHW00279;Y8
TSISDMHW00290;Y8
CIO:SPA-CHOC3-CE-2;Y6
CIO:WS-C2960S48TDL;Y6
CIO:WS-C3560224TSE;Y6
CIO:ES_4TG3CXL-2PK;Y6
CIO:7606S-S32-10G;Y6
CIO:ASR1002-5G/K9;Y6
CIO:CISCO7603-S;Y6
CIO:CISCO7603-S=;Y6
CIO:CRS-8-ACKIT-MB;Y6
SG00LOOPABATEMENT;Y4
SG00LOOPPREVENTION;Y4
ALU:3BW39801MSAA;Y8
ALU:3BW39801MVAA;Y8
C81281;Y4
C100147;Y4
C100148;Y4
C100149;Y4
C100432;Y4
C100600;Y4
C100744;Y4
ALU:3HE09195AA;Y6
SIVIPTHWLC00149;Y8
SIVIPTHWLC00150;Y8
SIVIPTHWLC00151;Y8
SIVIPTHWLC00152;Y8
SIVIPTHWLC00153;Y8
SIVIPTHWLC00154;Y8
SIVIPTHWLC00155;Y8
SIVIPTHWLC00156;Y8
SIVIPTHWLC00157;Y8
SIVIPTHWLC00159;Y8
SIVIPTHWLC00161;Y8
SIVIPTHWLC00162;Y8
SIVIPTHWLC00163;Y8
SIVIPTHWLC00164;Y8
SIVIPTHWLC00165;Y8
SIVIPTHWLC00166;Y8
SIVIPTHWLC00167;Y8
SIVIPTHWLC00168;Y8
SIVIPTHWLC00169;Y8
SIVIPTHWLC00170;Y8
SIVIPTHWLC00171;Y8
SIVIPTHWLC00172;Y8
SIVIPTHWLC00173;Y8
SIVIPTHWLC00174;Y8
SIVIPTHWLC00175;Y8
SIVIPTHWLC00176;Y8
SIVIPTHWLC00177;Y8
SIVIPTHWLC00178;Y8
SIVIPTHWLC00179;Y8
ALU:3CC56141AB;Y8
ALU:3CC56377AA;Y8
ALU:3CC56463AA;Y8
ALU:3CC56464AA;Y8
JNP:NS-SM-A2-BSE;Y8
JNP:NS-SM-A2-HA;Y8
474990A;Y4
ALU:3CC56721AA;Y8
ALU:3CM02577AA;Y8
ALU:3CM02587AA;Y8
ALU:3CM02588AA;Y8
ALU:3CM03108AA;Y8
ALU:3CM03109AA;Y8
ALU:3CM03443AA;Y8
ALU:3CM03467AA;Y8
ALU:3CM03553AA;Y8
ALU:3CM03554AA;Y8
ALU:3CM03559AA;Y8
ALU:3CM03786LL;Y8
JNP:SPC1500-A-BSE;Y6
1AH01965ABAA;Y8
1AK06908AAAA;Y8
1AK06923ASAA;Y8
C108377;Y8
ALU:3BW39735CPAA;Y8
ALU:3CM03597AB;Y8
ALU:3HE03619AA;Y6
ALU:3HE06326BA;Y6
ALC:3HZ08535AA;Y6
ALC:3HZ08536AA;Y6
FC21032;Y8
EA-WAHSWEN;Y6
OSHWP693;Y3
CIO:CISCO3925/K9;Y6
CIO:WS-SUP720-3XL;Y6
CIO:7604-R7C10G-P;Y6
NTHLRSWS1557;Y8
NTHLRSWS1627;Y8
474542D;Y8
474542E;Y8
T55718B5.01;Y6
T55718B5.51;Y6
CIO:SNS-3415-K9;Y6
JNP:MX2KFPDKIT-BB;Y6
FBSC3177;Y7
S30813-Q278-B259;Y6
S30813-Q278-B268;Y6
S30813-Q278-B270;Y6
S30813-Q278-B273;Y6
S30813-Q278-B278;Y6
S30813-Q278-B281;Y6
S30813-Q278-B289;Y6
S30813-Q278-B296;Y6
S30813-Q278-B298;Y6
S30813-Q278-B307;Y6
S30813-Q278-B310;Y6
S30813-Q278-B316;Y6
S30813-Q278-B332;Y6
CIO:FR-ITP-ATMHSL;Y6
MSCFEAT9012363;Y8
CIO:CISCO7606-S=;Y6
CIO:ES_XC40G3C-2PK;Y6
CIO:WS-X6148-FE-S;Y6
JNP:QSFP100BASELR4;Y6
JNP:QSFP100BASESR4;Y6
NCHSWCD0017;Y1
CORD47727-R500-C22;Y6
ALU:3KC13202AA;Y8
AT20089-04-AA;Y6
AT20089-06-AA;Y6
JNP:QSFPP40G-ER4;Y6
IPCSCBE2-MX-BB;Y6
JNP:CFP-40GBASELR4;Y6
JNP:PD-1XLE-CFP;Y6
JNP:PD-5-10XGESFPP;Y6
JNP:QSFP-40G-LR4;Y6
JNP:QSFPP-40G-LR4;Y6
JNP:QSFPP-40G-SR4;Y6
T556CH23B3SX01;Y6
T556CL15B4SX01;Y6
T556CL18B2SX01;Y6
T556CL23B2SX01;Y6
JNP:MPC6E100CFP2RB;Y6
OEMIBMHW245;Y8
OEMIBMHW950;Y8
OEMIBMHW955;Y8
OEMIBMHW192;Y8
OEMIBMHW193;Y8
CIO:S384IPB-12424T;Y6
CIO:S733ISK9233SXH;Y6
OSSW4291;Y4
RAN.006;Y4
RAN.009.T;Y4
RAN.010.T;Y4
RAN.016;Y4
RAN.020;Y4
RAN1.5057TESTP;Y4
RAN1.5059TESTP;Y4
RAN2.0023.T;Y4
RAN2.0028.T;Y4
RAN2.0042.T;Y4
RAN2.0060.T;Y4
RAN2.0096.T;Y4
RAN119TEST;Y4
RAN119TESTP;Y4
CIO:A9K-03.07;Y6
CIO:A9K-24X10G-ASE;Y6
CIO:A9K-BNG-LIC-8K;Y6
CIO:A9K-MOBILE-LIC;Y6
CIO:A9K-MOD80-A-SE;Y6
CIO:A9K-MOD80-OPTL;Y6
CIO:CRS-16-L-B-CM;Y6
CIO:CRS-16-L-F-CT;Y6
ALU:3KC19289CG;Y8
ALU:3KC19289CH;Y8
ALU:3KC19289CJ;Y8
085339A;Y4
086346A;Y4
086390A;Y4
086855A;Y4
SGLN8008;Y8
CIO:7600-SIP400BUN;Y6
CIO:7600-SPA;Y6
CIO:7603S-RS720CP;Y6
FBSC3181;Y8
BRMGW01H0196;Y8
087442A;Y4
NBGBRAZ4;Y8
JNP:10GEIOC;Y8
JNP:SAS900HDD10K;Y8
JNP:SATA500HDD;Y8
JNP:SSD64GHDD;Y8
JNP:VXA1002-JMF;Y8
JNP:VXA2002-JMF;Y8
JNP:VXA2002AC-JMF;Y8
MSGDEL60000;Y8
MSGDEL9012442;Y8
S30813-Q270-X901;Y6
S30813-Q271-X901;Y6
S30813-Q274-X801;Y6
S30813-Q277-A9;Y6
S30813-Q277-A12;Y6
S30813-Q277-A17;Y6
BSOVIPTHW00031;Y8
P391241;Y8
P391242;Y8
S30813-Q277-A16;Y6
S30813-Q277-A18;Y6
S30813-Q277-A19;Y6
C71421;Y8
TSIB:CELL-IL-SW-1;Y8
P403840;Y3
P403975;Y3
P403979;Y3
P403980;Y3
P403985;Y3
P403987;Y3
P403989;Y3
P403990;Y3
JNP:EX-UM-2XFP;Y6
JNP:EX-UM-BLNK;Y6
JNP:EX-WMK;Y6
JNP:EX-XFP-10GE-SR;Y6
JNP:FLTR-KIT-T640S;Y6
JNP:JX-CBL-V35-DCE;Y6
RL000078.T;Y4
TSICOREHW00544;Y8
TSICOREHW00545;Y8
TSICOREHW00550;Y8
TSICOREHW00625;Y8
TSICOREHW00643;Y8
TSISDMHW00151;Y8
NDCBRA001;Y8
NDCBRA003;Y8
P342234;Y4
S30810-Q1182-X61;Y6
S30810-Q1431-X1;Y6
CIO:HWIC-4B-S/T;Y6
CIO:HWIC-4ESW;Y6
P531671;Y7
TSIB:BSNL-IN-HW-1;Y8
P473283;Y7
P473607;Y7
P478870;Y7
P487704;Y7
S30813-Q277-A60;Y6
S30813-Q277-A81;Y6
00052509;Y8
S30813-Q277-A74;Y6
S30813-Q277-A75;Y6
S30813-Q277-A76;Y6
S30813-Q277-A84;Y6
S30813-Q277-A85;Y6
S30813-Q277-A86;Y6
S30813-Q277-A87;Y6
S30813-Q277-A88;Y6
S30813-Q277-A89;Y6
S30813-Q277-A90;Y6
S30813-Q277-A91;Y6
S30813-Q277-A93;Y6
S30813-Q277-A94;Y6
S30813-Q277-A95;Y6
S30813-Q277-A96;Y6
S30813-Q277-A97;Y6
ALU:3HE05893BC;Y8
ALU:3HE06290AA;Y8
C43275;Y4
C43276;Y4
C43277;Y4
C43278;Y4
C43279;Y4
C43307;Y4
C43726;Y4
C43727;Y4
C43728;Y4
CC000001;Y4
CORX:A4B0000008831;Y6
604-015/36A1801E;Y8
604-015/36A1901E;Y8
604-015/36A2001E;Y8
604-015/36A2101E;Y8
604-015/36A2201E;Y8
604-015/36A2301E;Y8
604-015/36B;Y8
604-015/36B2501E;Y8
604-015/36B2601E;Y8
604-015/36B2701E;Y8
604-015/36B2801E;Y8
604-015/36B2901E;Y8
604-015/36B3001E;Y8
604-015/62A;Y8
604-015/65;Y8
604-015/65_2600A;Y8
604-015/66;Y8
604-015/68;Y8
604-015/68_S0000;Y8
604-015/68_S2000;Y8
604-015/68_S4000;Y8
604-015/68_S6000;Y8
604-015/68_S8000;Y8
604-015/68_T0000;Y8
604-015/68_T2000;Y8
604-015/68_T4000;Y8
604-015/69;Y8
604-015/69_P801E;Y8
604-015/69_Q001E;Y8
604-015/69_Q201E;Y8
604-015/72A;Y8
604-015/75;Y8
604-015/76;Y8
604-015/76_6810E;Y8
604-015/76_7610E;Y8
604-015/78;Y8
604-015/78_S010E;Y8
604-015/78_S210E;Y8
604-015/78_S610E;Y8
604-015/78_S810E;Y8
604-015/78_T010E;Y8
604-015/78_T210E;Y8
604-015/78_T410E;Y8
604-015/79;Y8
604-015/83B;Y8
604-015/83BL801E;Y8
604-015/85A;Y8
604-015/85AS001E;Y8
604-015/85AS201E;Y8
604-015/85AS401E;Y8
